pair_id,label,filename_similarity,content_similarity,metadata_similarity,size_similarity,tfidf_similarity,embedding_similarity,sha256_match,overall_similarity,difficulty,geometric_cluster_id,is_labeled,uncertainty_score,difficulty_code
1048,1,0.9048,1.0,0.3648,1.0,1.0,1.0,0.0,0.927,Hard,3,False,0.5,2
1049,0,0.4878,0.4391,0.2854,0.9012,0.0154,0.0202,0.0,0.2389,Non-Duplicate,2,False,0.5,4
1050,0,0.4186,0.4272,0.663,0.8849,0.0254,0.0323,0.0,0.2705,Non-Duplicate,2,False,0.5,4
1051,0,0.4615,0.906,0.3626,0.8483,0.3441,0.353,0.0,0.5562,Non-Duplicate,2,False,0.5,4
1052,0,0.5128,0.3134,0.5306,0.2718,0.0207,0.0218,0.0,0.2236,Non-Duplicate,0,False,0.5,4
1053,1,0.7347,0.9826,0.6667,1.0,0.9532,0.9958,0.0,0.9215,Hard,3,False,0.5,2
1054,0,0.5116,0.3082,0.5918,0.2419,0.0273,0.0292,0.0,0.2309,Non-Duplicate,0,False,0.5,4
1055,0,0.5128,0.2794,0.4215,0.217,0.018,0.0181,0.0,0.1993,Non-Duplicate,0,False,0.5,4
1056,1,0.8444,1.0,0.8735,1.0,0.9742,0.9825,0.0,0.9618,Easy,1,False,0.5,0
1057,0,0.5128,0.3416,0.3123,0.2687,0.016,0.016,0.0,0.2093,Non-Duplicate,0,False,0.5,4
1058,0,0.5,0.4172,0.4018,0.4068,0.0224,0.0217,0.0,0.2462,Non-Duplicate,0,False,0.5,4
1059,1,0.8511,1.0,0.7667,1.0,0.9798,0.985,0.0,0.9537,Medium,1,False,0.5,1
1060,1,0.7547,0.9363,0.8831,1.0,0.7385,0.8339,0.0,0.8429,Hard,1,False,0.5,2
1061,0,0.5,0.342,0.3877,0.2613,0.0464,0.0492,0.0,0.2299,Non-Duplicate,0,False,0.5,4
1062,1,0.8511,1.0,1.0,1.0,0.9603,0.9864,0.0,0.9725,Easy,1,False,0.5,0
1063,1,0.9302,1.0,0.7667,1.0,0.9908,0.9947,0.0,0.9663,Easy,1,False,0.5,0
1064,1,0.8163,0.9921,1.0,1.0,0.9649,0.9773,0.0,0.9656,Easy,1,False,0.5,0
1065,0,0.9,0.6441,0.1909,0.7039,0.3441,0.3646,0.0,0.4935,Non-Duplicate,2,False,0.5,4
1066,0,0.5128,0.2764,0.2425,0.2288,0.0131,0.0149,0.0,0.1785,Non-Duplicate,0,False,0.5,4
1067,0,0.5641,0.351,0.4196,0.3451,0.0214,0.0253,0.0,0.2316,Non-Duplicate,0,False,0.5,4
1068,0,0.5128,0.3325,0.5151,0.2877,0.0211,0.0216,0.0,0.2288,Non-Duplicate,0,False,0.5,4
1069,0,0.439,0.3906,0.4826,0.6063,0.0051,0.0077,0.0,0.2317,Non-Duplicate,2,False,0.5,4
1070,1,0.76,0.9606,0.6032,1.0,0.9131,0.9627,0.0,0.8933,Hard,3,False,0.5,2
1071,1,0.8837,1.0,0.5977,1.0,1.0,1.0,0.0,0.9481,Medium,3,False,0.5,1
1072,1,0.7407,0.9392,0.4333,1.0,0.9069,0.933,0.0,0.8595,Hard,3,False,0.5,2
1073,1,0.8936,1.0,0.4333,1.0,0.9648,0.9655,0.0,0.917,Hard,3,False,0.5,2
1074,1,0.8511,1.0,0.4333,1.0,0.9815,0.9814,0.0,0.9201,Hard,3,False,0.5,2
1075,0,0.4615,0.2824,0.5854,0.2238,0.0137,0.0134,0.0,0.2097,Non-Duplicate,0,False,0.5,4
1076,0,0.5,0.4032,0.4105,0.8793,0.0065,0.0073,0.0,0.2353,Non-Duplicate,2,False,0.5,4
1077,0,0.4103,0.3751,0.4333,0.5701,0.0091,0.019,0.0,0.2217,Non-Duplicate,2,False,0.5,4
1078,0,0.4615,0.3382,0.4142,0.2342,0.021,0.0215,0.0,0.2155,Non-Duplicate,0,False,0.5,4
1079,1,0.9412,0.9839,1.0,1.0,0.9623,0.9923,0.0,0.9775,Easy,1,False,0.5,0
1080,0,0.9,0.717,0.416,0.8853,0.3398,0.3564,0.0,0.5388,Non-Duplicate,3,False,0.5,4
1081,1,0.9362,1.0,0.7667,1.0,0.9738,0.9738,0.0,0.9585,Easy,1,False,0.5,0
1082,0,0.4878,0.3953,0.41,0.8953,0.0062,0.0059,0.0,0.2309,Non-Duplicate,2,False,0.5,4
1083,1,0.8,1.0,1.0,1.0,0.9846,0.9986,0.0,0.9759,Easy,1,False,0.5,0
1084,0,0.5128,0.3752,0.3201,0.3934,0.0223,0.0237,0.0,0.2249,Non-Duplicate,0,False,0.5,4
1085,0,0.5366,0.4329,0.4242,0.9529,0.0136,0.0138,0.0,0.2537,Non-Duplicate,2,False,0.5,4
1086,1,0.9434,0.9995,0.1489,1.0,0.9997,1.0,0.0,0.909,Hard,3,False,0.5,2
1087,1,0.9231,1.0,0.6667,1.0,0.9843,0.9926,0.0,0.9536,Medium,3,False,0.5,1
1088,0,0.4545,0.4554,0.4311,0.9366,0.0213,0.0238,0.0,0.258,Non-Duplicate,2,False,0.5,4
1089,0,0.6,0.4102,0.3507,0.3885,0.0189,0.0207,0.0,0.2475,Non-Duplicate,0,False,0.5,4
1090,1,0.913,1.0,0.7667,1.0,0.9647,0.9944,0.0,0.958,Easy,1,False,0.5,0
1091,0,0.5128,0.3101,0.2795,0.2792,0.0264,0.0295,0.0,0.2003,Non-Duplicate,0,False,0.5,4
1092,1,0.8936,0.9881,1.0,1.0,0.9369,0.9485,0.0,0.9591,Easy,1,False,0.5,0
1093,0,0.5116,0.3411,0.4164,0.2801,0.0169,0.0164,0.0,0.2197,Non-Duplicate,0,False,0.5,4
1094,0,0.5641,0.3411,0.642,0.2955,0.0208,0.0216,0.0,0.2495,Non-Duplicate,0,False,0.5,4
1095,0,0.5128,0.2896,0.3826,0.2429,0.0188,0.0186,0.0,0.1993,Non-Duplicate,0,False,0.5,4
1096,1,0.8727,1.0,0.4333,1.0,0.9959,0.9997,0.0,0.9295,Hard,3,False,0.5,2
1097,1,0.8511,1.0,0.6667,1.0,0.9824,0.9987,0.0,0.9471,Medium,3,False,0.5,1
1098,0,0.5405,0.4356,0.4114,0.8509,0.0212,0.021,0.0,0.2572,Non-Duplicate,2,False,0.5,4
1099,1,0.7308,1.0,1.0,1.0,0.9769,0.9982,0.0,0.9669,Easy,1,False,0.5,0
1100,1,0.9302,1.0,0.7667,1.0,0.9849,0.9969,0.0,0.9653,Easy,1,False,0.5,0
1101,1,0.8511,1.0,0.4333,1.0,0.9839,0.9965,0.0,0.9237,Hard,3,False,0.5,2
1102,0,0.4615,0.2849,0.4288,0.2285,0.0259,0.0281,0.0,0.2008,Non-Duplicate,0,False,0.5,4
1103,0,0.4286,0.7236,0.2557,0.8982,0.213,0.2301,0.0,0.421,Non-Duplicate,2,False,0.5,4
1104,0,0.4878,0.4362,0.289,0.7258,0.0257,0.0307,0.0,0.2429,Non-Duplicate,2,False,0.5,4
1105,0,0.4,0.3268,0.5205,0.2258,0.017,0.0167,0.0,0.214,Non-Duplicate,0,False,0.5,4
1106,1,0.7308,1.0,0.4333,1.0,0.9949,0.9953,0.0,0.9142,Hard,3,False,0.5,2
1107,0,0.5128,0.3156,0.3557,0.2698,0.0239,0.0254,0.0,0.2084,Non-Duplicate,0,False,0.5,4
1108,0,0.2909,0.3128,0.3886,0.0198,0.0265,0.0396,0.0,0.192,Non-Duplicate,0,False,0.5,4
1109,0,0.45,0.4277,0.3301,0.4299,0.028,0.0311,0.0,0.2409,Non-Duplicate,0,False,0.5,4
1110,1,0.7308,1.0,0.6667,1.0,0.9613,0.9694,0.0,0.9239,Hard,3,False,0.5,2
1111,1,0.7407,1.0,0.7667,1.0,1.0,1.0,0.0,0.9507,Medium,1,False,0.5,1
1112,0,0.4186,0.3101,0.4128,0.2273,0.0194,0.0215,0.0,0.2008,Non-Duplicate,0,False,0.5,4
1113,1,0.7586,0.9817,1.0,1.0,0.9748,0.9977,0.0,0.9627,Easy,1,False,0.5,0
1114,1,0.8889,1.0,0.4333,1.0,0.9767,0.9781,0.0,0.922,Hard,3,False,0.5,2
1115,1,0.8696,1.0,0.6667,1.0,0.9441,0.9423,0.0,0.9281,Hard,3,False,0.5,2
1116,1,0.8444,1.0,0.5416,1.0,0.9949,0.9953,0.0,0.9364,Medium,3,False,0.5,1
1117,1,0.7451,1.0,0.4333,1.0,0.968,0.9734,0.0,0.9045,Hard,3,False,0.5,2
1118,0,0.5128,0.4102,0.4365,0.3736,0.0187,0.0203,0.0,0.2472,Non-Duplicate,0,False,0.5,4
1119,0,0.4878,0.3666,0.4598,0.5237,0.0079,0.0057,0.0,0.2262,Non-Duplicate,0,False,0.5,4
1120,0,0.5789,0.3512,0.411,0.2864,0.0243,0.0249,0.0,0.2329,Non-Duplicate,0,False,0.5,4
1121,0,0.5128,0.3214,0.4151,0.2743,0.0178,0.0189,0.0,0.2135,Non-Duplicate,0,False,0.5,4
1122,1,0.8261,1.0,0.4333,1.0,0.968,0.9703,0.0,0.912,Hard,3,False,0.5,2
1123,1,0.8444,1.0,1.0,1.0,0.9878,0.9952,0.0,0.9804,Easy,1,False,0.5,0
1124,0,0.4,0.4103,0.3068,0.4054,0.0267,0.0291,0.0,0.2268,Non-Duplicate,0,False,0.5,4
1125,1,0.8444,1.0,0.5023,1.0,0.9773,0.9784,0.0,0.9247,Hard,3,False,0.5,2
1126,1,0.9268,0.9984,0.9484,1.0,0.9885,0.9897,0.0,0.982,Easy,1,False,0.5,0
1127,1,0.76,0.9666,0.7667,1.0,0.9225,0.9942,0.0,0.9205,Hard,1,False,0.5,2
1128,0,0.5641,0.4062,0.4256,0.3653,0.0278,0.0291,0.0,0.2539,Non-Duplicate,0,False,0.5,4
1129,1,0.8727,1.0,1.0,1.0,1.0,1.0,0.0,0.9873,Easy,1,False,0.5,0
1130,1,0.9268,0.9967,0.6667,1.0,0.9649,0.9742,0.0,0.9443,Medium,3,False,0.5,1
1131,1,0.9057,1.0,0.6635,1.0,0.9983,0.9985,0.0,0.9562,Easy,3,False,0.5,0
1132,1,0.8065,1.0,0.6667,1.0,1.0,1.0,0.0,0.9473,Medium,3,False,0.5,1
1133,1,0.8571,1.0,0.6667,1.0,0.9602,0.974,0.0,0.9372,Medium,3,False,0.5,1
1134,1,0.9302,1.0,0.7667,1.0,0.9916,0.9937,0.0,0.9663,Easy,1,False,0.5,0
1135,1,0.76,1.0,0.5758,1.0,0.9851,0.9939,0.0,0.9286,Hard,3,False,0.5,2
1136,0,0.5128,0.3383,0.2626,0.2762,0.0229,0.0217,0.0,0.206,Non-Duplicate,0,False,0.5,4
1137,0,0.5405,0.4276,0.3721,0.4092,0.0176,0.0187,0.0,0.249,Non-Duplicate,0,False,0.5,4
1138,0,0.5128,0.3715,0.4447,0.2602,0.0267,0.0267,0.0,0.2378,Non-Duplicate,0,False,0.5,4
1139,1,0.8409,0.3888,0.7667,1.0,0.9984,1.0,0.0,0.7464,Hard,1,False,0.5,2
1140,1,0.75,1.0,1.0,1.0,0.9317,0.944,0.0,0.9467,Medium,1,False,0.5,1
1141,0,0.4615,0.3803,0.5954,0.4024,0.0204,0.0181,0.0,0.2475,Non-Duplicate,0,False,0.5,4
1142,0,0.5405,0.4568,0.2192,0.6548,0.0192,0.0206,0.0,0.2448,Non-Duplicate,2,False,0.5,4
1143,0,0.5128,0.3632,0.3174,0.36,0.022,0.0221,0.0,0.2201,Non-Duplicate,0,False,0.5,4
1144,0,0.4651,0.3705,0.5872,0.3164,0.0202,0.0205,0.0,0.2441,Non-Duplicate,0,False,0.5,4
1145,0,0.4615,0.3252,0.6064,0.255,0.0192,0.0206,0.0,0.2295,Non-Duplicate,0,False,0.5,4
1146,0,0.4444,0.4402,0.3379,0.8389,0.009,0.0067,0.0,0.2359,Non-Duplicate,2,False,0.5,4
1147,1,0.7308,0.9735,1.0,1.0,0.9363,0.9948,0.0,0.9469,Medium,1,False,0.5,1
1148,1,0.9057,1.0,0.4333,1.0,1.0,1.0,0.0,0.9339,Medium,3,False,0.5,1
1149,1,0.9268,0.9916,0.4333,1.0,0.9801,0.9873,0.0,0.9256,Hard,3,False,0.5,2
1150,0,0.5641,0.3446,0.2388,0.3373,0.0252,0.028,0.0,0.2128,Non-Duplicate,0,False,0.5,4
1151,0,0.3929,0.4068,0.3233,0.0499,0.0208,0.027,0.0,0.2246,Non-Duplicate,0,False,0.5,4
1152,1,0.7308,0.9943,0.6667,1.0,0.9858,0.9956,0.0,0.9333,Medium,3,False,0.5,1
1153,0,0.5641,0.2975,0.5566,0.2226,0.025,0.0254,0.0,0.2275,Non-Duplicate,0,False,0.5,4
1154,0,0.95,0.6868,0.411,0.7831,0.3746,0.3898,0.0,0.5481,Non-Duplicate,3,False,0.5,4
1155,1,0.8511,0.9916,0.6667,1.0,0.9967,0.9998,0.0,0.9479,Medium,3,False,0.5,1
1156,1,0.8511,1.0,0.6667,1.0,0.9625,0.9881,0.0,0.94,Medium,3,False,0.5,1
1157,1,0.8511,1.0,0.7667,1.0,1.0,1.0,0.0,0.9618,Easy,1,False,0.5,0
1158,1,0.7547,1.0,1.0,1.0,1.0,1.0,0.0,0.9755,Easy,1,False,0.5,0
1159,0,0.55,0.4192,0.2685,0.416,0.0229,0.025,0.0,0.2393,Non-Duplicate,0,False,0.5,4
1160,1,0.8889,0.9816,0.6667,1.0,0.986,0.9919,0.0,0.944,Medium,3,False,0.5,1
1161,0,0.5128,0.2703,0.4311,0.2128,0.0166,0.0186,0.0,0.1969,Non-Duplicate,0,False,0.5,4
1162,1,0.8837,0.9973,1.0,1.0,0.9901,0.9984,0.0,0.9846,Easy,1,False,0.5,0
1163,1,0.9268,1.0,0.6667,1.0,0.9926,0.9963,0.0,0.9568,Easy,3,False,0.5,0
1164,1,0.7451,0.9971,1.0,1.0,0.9766,0.9955,0.0,0.9667,Easy,1,False,0.5,0
1165,1,0.7083,0.9689,1.0,1.0,0.9556,0.9948,0.0,0.9478,Medium,1,False,0.5,1
1166,0,0.439,0.4372,0.2192,0.743,0.019,0.0172,0.0,0.227,Non-Duplicate,2,False,0.5,4
1167,1,0.8444,1.0,1.0,1.0,0.9888,0.9884,0.0,0.9793,Easy,1,False,0.5,0
1168,1,0.8636,1.0,0.8726,1.0,0.9758,0.9775,0.0,0.9631,Easy,1,False,0.5,0
1169,1,0.8727,1.0,1.0,1.0,0.9752,0.9773,0.0,0.9765,Easy,1,False,0.5,0
1170,0,0.5128,0.3592,0.3817,0.3672,0.0233,0.0241,0.0,0.2258,Non-Duplicate,0,False,0.5,4
1171,1,0.7547,0.9987,0.4895,1.0,0.9963,0.9999,0.0,0.923,Hard,3,False,0.5,2
1172,1,0.8837,1.0,0.6667,1.0,0.9949,0.9982,0.0,0.9534,Medium,3,False,0.5,1
1173,1,0.7937,0.9624,1.0,1.0,0.9454,0.9927,0.0,0.9511,Medium,1,False,0.5,1
1174,0,0.5,0.395,0.5849,0.9969,0.0084,0.0099,0.0,0.2508,Non-Duplicate,2,False,0.5,4
1175,0,0.4615,0.3378,0.3388,0.3184,0.0251,0.0274,0.0,0.21,Non-Duplicate,0,False,0.5,4
1176,1,0.7308,0.9726,1.0,1.0,0.9485,0.9957,0.0,0.9497,Medium,1,False,0.5,1
1177,1,0.8261,1.0,0.6365,1.0,0.966,0.9702,0.0,0.9318,Medium,3,False,0.5,1
1178,1,0.9362,1.0,0.4333,1.0,0.97,0.9822,0.0,0.9259,Hard,3,False,0.5,2
1179,0,0.4186,0.3615,0.4452,0.312,0.0158,0.0166,0.0,0.2202,Non-Duplicate,0,False,0.5,4
1180,0,0.5366,0.4082,0.2041,0.9811,0.0044,0.0047,0.0,0.219,Non-Duplicate,2,False,0.5,4
1181,0,0.4615,0.2781,0.4329,0.2143,0.0242,0.0249,0.0,0.1978,Non-Duplicate,0,False,0.5,4
1182,1,0.7347,0.9964,0.6434,1.0,0.9176,0.9287,0.0,0.9017,Hard,3,False,0.5,2
1183,0,0.5238,0.3209,0.3009,0.243,0.021,0.0235,0.0,0.2047,Non-Duplicate,0,False,0.5,4
1184,0,0.3929,0.409,0.4292,0.0521,0.0255,0.0189,0.0,0.2355,Non-Duplicate,0,False,0.5,4
1185,0,0.439,0.3623,0.2671,0.2945,0.0199,0.0226,0.0,0.2069,Non-Duplicate,0,False,0.5,4
1186,1,0.9412,1.0,0.7667,1.0,0.9336,0.943,0.0,0.9428,Medium,1,False,0.5,1
1187,0,0.5128,0.2618,0.5753,0.2072,0.0235,0.026,0.0,0.2115,Non-Duplicate,0,False,0.5,4
1188,0,0.6,0.3894,0.4228,0.295,0.0287,0.0315,0.0,0.2521,Non-Duplicate,0,False,0.5,4
1189,1,0.8889,0.9773,0.6667,1.0,0.9792,0.9957,0.0,0.9415,Medium,3,False,0.5,1
1190,1,0.8837,1.0,0.6667,1.0,0.9842,0.9866,0.0,0.9484,Medium,3,False,0.5,1
1191,0,0.5405,0.3327,0.3826,0.2472,0.0222,0.0251,0.0,0.2193,Non-Duplicate,0,False,0.5,4
1192,1,0.7451,0.9989,0.7667,1.0,0.9931,0.9966,0.0,0.9484,Medium,1,False,0.5,1
1193,1,0.8511,1.0,1.0,1.0,0.9916,0.999,0.0,0.9828,Easy,1,False,0.5,0
1194,0,0.4583,0.2989,0.4142,0.0127,0.0234,0.0274,0.0,0.2032,Non-Duplicate,0,False,0.5,4
1195,1,0.9091,0.9789,1.0,1.0,0.9021,0.9053,0.0,0.9401,Medium,1,False,0.5,1
1196,1,0.9268,0.9703,1.0,1.0,0.9621,0.9834,0.0,0.9695,Easy,1,False,0.5,0
1197,0,0.4651,0.415,0.3178,0.3989,0.0186,0.0192,0.0,0.232,Non-Duplicate,0,False,0.5,4
1198,0,0.4186,0.3369,0.6511,0.2651,0.0201,0.021,0.0,0.2341,Non-Duplicate,0,False,0.5,4
1199,1,0.9697,0.9959,1.0,1.0,0.9986,0.9995,0.0,0.9951,Easy,1,False,0.5,0
1200,0,0.5714,0.2925,0.2384,0.2124,0.0216,0.0216,0.0,0.1931,Non-Duplicate,0,False,0.5,4
1201,1,0.7451,1.0,0.416,1.0,0.9737,0.9757,0.0,0.9047,Hard,3,False,0.5,2
1202,0,0.439,0.4022,0.3379,0.3748,0.0192,0.0202,0.0,0.2273,Non-Duplicate,0,False,0.5,4
1203,1,0.8085,0.9831,0.6667,1.0,0.9661,0.9847,0.0,0.9301,Hard,3,False,0.5,2
1204,0,0.619,0.3102,0.3776,0.2413,0.0226,0.0242,0.0,0.2187,Non-Duplicate,0,False,0.5,4
1205,1,0.9048,1.0,0.6667,1.0,0.9674,0.9703,0.0,0.9431,Medium,3,False,0.5,1
1206,1,0.8261,0.9939,0.4333,1.0,0.9603,0.9932,0.0,0.9125,Hard,3,False,0.5,2
1207,0,0.4865,0.4329,0.2822,0.9215,0.0087,0.0088,0.0,0.2323,Non-Duplicate,2,False,0.5,4
1208,1,0.8837,1.0,1.0,1.0,0.9944,0.9948,0.0,0.9859,Easy,1,False,0.5,0
1209,1,0.7692,0.994,0.6667,1.0,0.9433,0.9511,0.0,0.9175,Hard,3,False,0.5,2
1210,1,0.9057,1.0,1.0,1.0,0.9773,0.9833,0.0,0.9815,Easy,1,False,0.5,0
1211,0,0.3846,0.3365,0.374,0.0162,0.0298,0.0311,0.0,0.2073,Non-Duplicate,0,False,0.5,4
1212,1,0.8095,1.0,0.6667,1.0,0.9354,0.9415,0.0,0.9198,Hard,3,False,0.5,2
1213,1,0.7451,0.9829,1.0,1.0,0.9681,0.9941,0.0,0.9594,Easy,1,False,0.5,0
1214,0,0.5641,0.2807,0.4119,0.2196,0.0152,0.0169,0.0,0.203,Non-Duplicate,0,False,0.5,4
1215,1,0.7547,0.9956,0.7667,1.0,0.9535,0.959,0.0,0.9308,Hard,1,False,0.5,2
1216,1,0.9367,0.994,0.6667,1.0,0.9997,0.9997,0.0,0.9581,Easy,3,False,0.5,0
1217,1,0.9302,1.0,0.6621,1.0,0.99,0.9979,0.0,0.9563,Easy,3,False,0.5,0
1218,0,0.5128,0.3274,0.3671,0.2771,0.0232,0.0246,0.0,0.2133,Non-Duplicate,0,False,0.5,4
1219,1,0.9302,0.9834,0.9772,1.0,0.9972,0.9996,0.0,0.9841,Easy,1,False,0.5,0
1220,1,0.9362,1.0,0.6584,1.0,0.965,0.9737,0.0,0.9455,Medium,3,False,0.5,1
1221,1,0.7547,0.9984,0.8603,1.0,1.0,1.0,0.0,0.961,Easy,1,False,0.5,0
1222,1,0.7451,0.9844,1.0,1.0,0.965,0.9974,0.0,0.9598,Easy,1,False,0.5,0
1223,1,0.9302,1.0,0.7667,1.0,0.9186,0.932,0.0,0.9357,Medium,1,False,0.5,1
1224,0,0.4737,0.4498,0.321,0.8605,0.0152,0.0138,0.0,0.2435,Non-Duplicate,2,False,0.5,4
1225,1,0.7407,0.9582,1.0,1.0,0.916,0.9547,0.0,0.9294,Hard,1,False,0.5,2
1226,0,0.4651,0.4391,0.6406,0.4501,0.0293,0.0316,0.0,0.2779,Non-Duplicate,0,False,0.5,4
1227,0,0.4545,0.45,0.4374,0.8308,0.0188,0.0195,0.0,0.2553,Non-Duplicate,2,False,0.5,4
1228,1,0.7931,0.9564,0.9489,1.0,0.8565,0.8955,0.0,0.9022,Hard,1,False,0.5,2
1229,0,0.55,0.4238,0.6635,0.4146,0.0292,0.0316,0.0,0.2833,Non-Duplicate,0,False,0.5,4
1230,0,0.4737,0.3961,0.3429,0.5546,0.0094,0.0087,0.0,0.2244,Non-Duplicate,2,False,0.5,4
1231,0,0.3448,0.4379,0.6589,0.0831,0.0218,0.0185,0.0,0.2628,Non-Duplicate,0,False,0.5,4
1232,1,0.7636,0.9732,1.0,1.0,0.9464,0.9937,0.0,0.9523,Medium,1,False,0.5,1
1233,1,0.7407,0.9959,0.4333,1.0,0.9831,0.9992,0.0,0.9116,Hard,3,False,0.5,2
1234,1,0.8627,0.9686,0.6667,1.0,0.892,0.9044,0.0,0.8958,Hard,3,False,0.5,2
1235,1,0.8444,1.0,0.6667,1.0,0.9909,0.998,0.0,0.9484,Medium,3,False,0.5,1
1236,0,0.5,0.4077,0.3671,0.7282,0.007,0.0092,0.0,0.233,Non-Duplicate,2,False,0.5,4
1237,1,0.7586,1.0,1.0,1.0,0.9494,0.9499,0.0,0.9532,Medium,1,False,0.5,1
1238,1,0.8837,1.0,1.0,1.0,0.9633,0.9725,0.0,0.9737,Easy,1,False,0.5,0
1239,0,0.5,0.3092,0.5416,0.2182,0.0244,0.0299,0.0,0.2245,Non-Duplicate,0,False,0.5,4
1240,0,0.439,0.4082,0.6119,0.3879,0.0195,0.0211,0.0,0.2571,Non-Duplicate,0,False,0.5,4
1241,0,0.4,0.4153,0.5347,0.3928,0.0233,0.0235,0.0,0.2493,Non-Duplicate,0,False,0.5,4
1242,0,0.5,0.377,0.2676,0.6014,0.0056,0.0081,0.0,0.2118,Non-Duplicate,2,False,0.5,4
1243,0,0.5128,0.3264,0.4068,0.2879,0.0202,0.0211,0.0,0.2155,Non-Duplicate,0,False,0.5,4
1244,0,0.6,0.3918,0.3881,0.348,0.0267,0.0257,0.0,0.2477,Non-Duplicate,0,False,0.5,4
1245,1,0.8889,1.0,0.4333,1.0,0.9721,0.9713,0.0,0.9195,Hard,3,False,0.5,2
1246,0,0.3438,0.3429,0.2721,0.0159,0.0545,0.0577,0.0,0.2068,Non-Duplicate,0,False,0.5,4
1247,0,0.4878,0.4087,0.2639,0.5674,0.0099,0.0077,0.0,0.2222,Non-Duplicate,2,False,0.5,4
1248,1,0.9091,0.9968,0.4333,1.0,0.9997,0.9998,0.0,0.933,Medium,3,False,0.5,1
1249,1,0.7451,0.9973,0.4333,1.0,0.9812,0.9995,0.0,0.9121,Hard,3,False,0.5,2
1250,1,0.8727,0.9902,1.0,1.0,0.9832,0.9927,0.0,0.9782,Easy,1,False,0.5,0
1251,0,0.5405,0.4151,0.4027,0.3718,0.0239,0.0246,0.0,0.2505,Non-Duplicate,0,False,0.5,4
1252,0,0.4444,0.4384,0.6511,0.7472,0.0187,0.0131,0.0,0.2703,Non-Duplicate,2,False,0.5,4
1253,1,0.84,0.9893,0.9895,1.0,0.948,0.9682,0.0,0.9598,Easy,1,False,0.5,0
1254,1,0.8636,0.9982,0.6667,1.0,0.9593,0.9688,0.0,0.936,Medium,3,False,0.5,1
1255,1,0.7347,1.0,0.4265,1.0,1.0,1.0,0.0,0.9161,Hard,3,False,0.5,2
1256,1,0.9307,0.9961,0.9055,1.0,0.9998,0.9999,0.0,0.9822,Easy,1,False,0.5,0
1257,0,0.4103,0.4011,0.3365,0.6629,0.0075,0.0071,0.0,0.2184,Non-Duplicate,2,False,0.5,4
1258,0,0.5128,0.3369,0.4205,0.284,0.021,0.0221,0.0,0.2209,Non-Duplicate,0,False,0.5,4
1259,1,0.9412,1.0,0.7667,1.0,0.9678,0.9805,0.0,0.9588,Easy,1,False,0.5,0
1260,0,0.5128,0.287,0.363,0.2246,0.018,0.0223,0.0,0.197,Non-Duplicate,0,False,0.5,4
1261,1,0.8772,1.0,1.0,1.0,1.0,1.0,0.0,0.9877,Easy,1,False,0.5,0
1262,1,0.7692,0.9962,0.9265,1.0,0.9918,0.9983,0.0,0.9659,Easy,1,False,0.5,0
1263,0,0.5128,0.4004,0.2671,0.3875,0.0167,0.0159,0.0,0.2255,Non-Duplicate,0,False,0.5,4
1264,0,0.4615,0.2779,0.3228,0.233,0.0162,0.0197,0.0,0.1837,Non-Duplicate,0,False,0.5,4
1265,1,0.8444,1.0,0.6667,1.0,0.9817,0.9877,0.0,0.9441,Medium,3,False,0.5,1
1266,1,0.9048,1.0,0.6667,1.0,0.9902,0.9934,0.0,0.9534,Medium,3,False,0.5,1
1267,0,0.5405,0.3272,0.3868,0.2127,0.0189,0.0203,0.0,0.216,Non-Duplicate,0,False,0.5,4
1268,1,0.8511,1.0,0.4333,1.0,0.9963,0.9998,0.0,0.9275,Hard,3,False,0.5,2
1269,1,0.8837,0.9976,0.4333,1.0,0.9864,0.9991,0.0,0.9273,Hard,3,False,0.5,2
1270,0,0.4444,0.4484,0.2055,0.8938,0.0215,0.0217,0.0,0.2317,Non-Duplicate,2,False,0.5,4
1271,0,0.6316,0.3622,0.384,0.314,0.0186,0.0182,0.0,0.2366,Non-Duplicate,0,False,0.5,4
1272,0,0.4737,0.4098,0.2817,0.7288,0.011,0.0101,0.0,0.2237,Non-Duplicate,2,False,0.5,4
1273,1,0.8846,0.9856,1.0,1.0,0.9166,0.9185,0.0,0.9463,Medium,1,False,0.5,1
1274,0,0.4889,0.1484,0.3242,0.0523,0.0206,0.0304,0.0,0.1445,Non-Duplicate,0,False,0.5,4
1275,1,0.9057,1.0,0.7667,1.0,0.9856,0.9986,0.0,0.9634,Easy,1,False,0.5,0
1276,0,0.4545,0.3903,0.2977,0.6548,0.0089,0.008,0.0,0.2157,Non-Duplicate,2,False,0.5,4
1277,1,0.7451,0.9959,0.6037,1.0,0.925,0.946,0.0,0.9039,Hard,3,False,0.5,2
1278,1,0.8571,1.0,0.958,1.0,0.9522,0.9518,0.0,0.9599,Easy,1,False,0.5,0
1279,0,0.4,0.4357,0.6534,0.0523,0.0239,0.0282,0.0,0.2695,Non-Duplicate,0,False,0.5,4
1280,1,0.7407,1.0,0.7667,1.0,0.9629,0.9618,0.0,0.9338,Medium,1,False,0.5,1
1281,0,0.4737,0.3912,0.5215,0.5621,0.0105,0.0105,0.0,0.2411,Non-Duplicate,2,False,0.5,4
1282,1,0.7308,0.963,0.6667,1.0,0.9225,0.9903,0.0,0.9055,Hard,3,False,0.5,2
1283,1,0.8837,1.0,0.9479,1.0,0.9955,0.9999,0.0,0.982,Easy,1,False,0.5,0
